"","Time","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","2.0","2.1","2.2","2.3","2.4","2.5","2.6","2.7","2.8"
"1",2019-08-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2019-08-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2019-08-02 02:00:00,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"4",2019-08-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2
"5",2019-08-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",2019-08-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",2019-08-02 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",2019-08-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",2019-08-02 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",2019-08-02 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",2019-08-02 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",2019-08-02 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",2019-08-02 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",2019-08-02 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
"15",2019-08-02 14:00:00,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"16",2019-08-02 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",2019-08-02 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",2019-08-02 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"19",2019-08-02 18:00:00,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"20",2019-08-02 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
